ID,매물확인방식,보증금,월세,전용면적,해당층,총층,방향,방수,욕실수,주차가능여부,총주차대수,관리비,중개사무소,제공플랫폼,게재일,허위매물여부
TRAIN_1549,현장확인,70500000.0,750000,19.83,3.0,4.0,남향,1.0,1.0,불가능,,2,i62yA7Y5P1,A플랫폼,2024-10-20,0
TRAIN_1550,현장확인,17000000.0,130000,,3.0,6.0,남동향,1.0,1.0,불가능,,0,t30Ne9Y5A6,B플랫폼,2024-11-16,0
TRAIN_1551,전화확인,172000000.0,70000,34.01,12.0,20.0,남동향,1.0,1.0,불가능,10.0,5,G52Iz8V2B9,A플랫폼,2024-11-30,0
TRAIN_1552,전화확인,66000000.0,250000,17.5,17.0,21.0,남서향,1.0,1.0,가능,46.0,5,G52Iz8V2B9,E플랫폼,2024-05-28,0
TRAIN_1553,전화확인,164000000.0,250000,27.22,3.0,7.0,서향,2.0,2.0,가능,10.0,3,K25cF2K7X6,E플랫폼,2024-09-15,0
TRAIN_1554,서류확인,170500000.0,380000,,3.0,4.0,남향,1.0,1.0,가능,3.0,0,A72Mx9C8U2,A플랫폼,2024-10-26,0
TRAIN_1555,현장확인,362500000.0,510000,33.66,13.0,14.0,북향,2.0,2.0,불가능,21.0,0,G52Iz8V2B9,A플랫폼,2024-04-27,0
TRAIN_1556,현장확인,33000000.0,360000,,2.0,3.0,남서향,2.0,1.0,불가능,,0,U93ap2F8Z1,C플랫폼,2024-11-05,0
TRAIN_1557,현장확인,13500000.0,90000,17.5,2.0,3.0,남향,1.0,1.0,불가능,,0,Z68ZJ6F6L4,A플랫폼,2024-09-10,0
TRAIN_1558,서류확인,108000000.0,430000,18.92,19.0,19.0,동향,1.0,1.0,불가능,26.0,2,G52Iz8V2B9,D플랫폼,2024-10-19,0
TRAIN_1559,서류확인,132500000.0,490000,,4.0,5.0,동향,2.0,1.0,가능,5.0,1,r16Dr6Z7C3,G플랫폼,2024-06-28,0
TRAIN_1560,현장확인,108000000.0,250000,,4.0,5.0,남향,2.0,1.0,가능,4.0,4,Q42YF3Y0I2,A플랫폼,2024-12-16,0
TRAIN_1561,전화확인,6000000.0,670000,20.09,17.0,20.0,남향,1.0,1.0,불가능,50.0,5,G52Iz8V2B9,B플랫폼,2024-08-28,0
TRAIN_1562,현장확인,25000000.0,590000,17.5,10.0,14.0,남향,1.0,1.0,가능,104.0,14,z40LO7P9C9,F플랫폼,2024-08-05,0
TRAIN_1563,현장확인,321500000.0,660000,17.5,5.0,11.0,남동향,1.0,1.0,가능,,11,C41wx1K6U9,B플랫폼,2024-10-08,0
TRAIN_1564,현장확인,158500000.0,340000,33.06,2.0,6.0,동향,2.0,1.0,가능,,1,d22DX4Y4P8,B플랫폼,2024-09-03,0
TRAIN_1565,현장확인,139000000.0,80000,,2.0,3.0,동향,2.0,1.0,불가능,,12,B91Ts7P1Z7,B플랫폼,2024-09-11,0
TRAIN_1566,전화확인,193500000.0,660000,23.67,2.0,16.0,북향,1.0,1.0,불가능,35.0,9,G52Iz8V2B9,B플랫폼,2024-06-16,0
TRAIN_1567,현장확인,23000000.0,450000,,2.0,3.0,남향,2.0,1.0,불가능,,1,W61Ep0B6G8,B플랫폼,2024-11-07,0
TRAIN_1568,전화확인,88500000.0,320000,30.98,6.0,6.0,동향,2.0,1.0,가능,1.0,7,S78Le0Y9Y4,A플랫폼,2024-09-30,0
TRAIN_1569,현장확인,105500000.0,140000,,,4.0,서향,2.0,1.0,불가능,,11,y83fz3N4Q6,E플랫폼,2023-11-17,1
TRAIN_1570,현장확인,163000000.0,290000,24.62,3.0,9.0,남서향,1.0,1.0,가능,10.0,0,r82ax9M3U3,B플랫폼,2025-01-27,0
TRAIN_1571,현장확인,27000000.0,150000,17.5,7.0,14.0,서향,1.0,1.0,불가능,44.0,3,v74Dp7J6W4,G플랫폼,2024-06-05,0
TRAIN_1572,전화확인,334500000.0,160000,28.26,10.0,10.0,남동향,1.0,1.0,가능,36.0,11,G52Iz8V2B9,C플랫폼,2024-09-27,0
TRAIN_1573,현장확인,179000000.0,50000,18.87,9.0,16.0,동향,1.0,1.0,가능,57.0,10,h29Tb4Z5T5,B플랫폼,2024-05-27,1
TRAIN_1574,현장확인,102500000.0,580000,24.01,9.0,10.0,남서향,2.0,1.0,가능,8.0,29,i23ag3Z3Y7,A플랫폼,2024-12-13,0
TRAIN_1575,현장확인,110500000.0,400000,26.25,3.0,7.0,남서향,1.0,1.0,가능,,0,r82ax9M3U3,B플랫폼,2024-11-25,0
TRAIN_1576,현장확인,23500000.0,290000,,2.0,3.0,남서향,2.0,1.0,불가능,,0,w37Qk3B9D2,B플랫폼,2024-06-11,1
TRAIN_1577,현장확인,87000000.0,250000,25.43,6.0,6.0,서향,1.0,1.0,불가능,33.0,13,G52Iz8V2B9,A플랫폼,2024-11-09,0
TRAIN_1578,현장확인,19500000.0,480000,33.05,3.0,3.0,남향,2.0,1.0,불가능,,0,R51nD5V3T5,A플랫폼,2024-09-09,0
TRAIN_1579,현장확인,155500000.0,260000,,2.0,4.0,남향,2.0,1.0,불가능,,0,v06wl8G4T6,A플랫폼,2024-09-30,0
TRAIN_1580,현장확인,392000000.0,690000,28.41,3.0,8.0,동향,1.0,1.0,불가능,41.0,1,G52Iz8V2B9,B플랫폼,2024-05-13,0
TRAIN_1581,현장확인,399500000.0,370000,,2.0,7.0,서향,1.0,1.0,불가능,,14,H90uE4C0W5,A플랫폼,2023-10-19,1
TRAIN_1582,서류확인,102000000.0,110000,,2.0,5.0,동향,2.0,1.0,가능,2.0,0,X75NO1K3W1,D플랫폼,2024-11-19,0
TRAIN_1583,현장확인,181000000.0,350000,,2.0,3.0,북향,2.0,1.0,불가능,,7,R12sm8W4R0,B플랫폼,2023-05-09,1
TRAIN_1584,현장확인,83500000.0,70000,,2.0,4.0,서향,1.0,1.0,불가능,2.0,1,p28Vr1C9X8,C플랫폼,2023-09-11,1
TRAIN_1585,전화확인,397000000.0,10000,21.2,2.0,4.0,동향,1.0,1.0,불가능,18.0,12,G52Iz8V2B9,A플랫폼,2024-10-18,0
TRAIN_1586,현장확인,177500000.0,270000,26.93,16.0,16.0,남동향,1.0,1.0,불가능,19.0,8,G52Iz8V2B9,F플랫폼,2025-02-14,0
TRAIN_1587,전화확인,68000000.0,440000,25.61,10.0,18.0,남서향,2.0,2.0,가능,42.0,8,G52Iz8V2B9,D플랫폼,2023-09-06,0
TRAIN_1588,전화확인,183500000.0,100000,27.48,3.0,7.0,북서향,2.0,1.0,가능,10.0,3,W61Ep0B6G8,G플랫폼,2025-01-04,0
TRAIN_1589,현장확인,186000000.0,570000,,2.0,3.0,서향,1.0,1.0,불가능,,0,M43GA8G1G7,A플랫폼,2024-11-18,0
TRAIN_1590,현장확인,189000000.0,490000,33.82,2.0,5.0,서향,2.0,1.0,불가능,,0,v03Ar5Y4T4,B플랫폼,2024-11-02,0
TRAIN_1591,전화확인,32000000.0,620000,41.08,10.0,15.0,동향,1.0,1.0,가능,20.0,0,G52Iz8V2B9,E플랫폼,2023-10-31,0
TRAIN_1592,현장확인,155500000.0,540000,21.23,4.0,8.0,동향,1.0,1.0,가능,,0,C41wx1K6U9,B플랫폼,2024-08-17,0
TRAIN_1593,현장확인,159000000.0,250000,,5.0,5.0,서향,2.0,1.0,가능,,4,G95MY2L8J8,F플랫폼,2024-12-27,0
TRAIN_1594,전화확인,111000000.0,340000,17.7,3.0,6.0,북동향,1.0,1.0,가능,8.0,5,B44YF9W3O5,A플랫폼,2024-07-22,0
TRAIN_1595,현장확인,176500000.0,690000,25.77,5.0,8.0,동향,1.0,1.0,불가능,6.0,5,z40LO7P9C9,F플랫폼,2024-08-10,0
TRAIN_1596,현장확인,164000000.0,210000,17.5,4.0,4.0,서향,1.0,1.0,불가능,,4,a15xR3G4V0,A플랫폼,2023-12-06,1
TRAIN_1597,현장확인,114500000.0,750000,18.63,7.0,11.0,남향,1.0,1.0,불가능,44.0,0,G52Iz8V2B9,B플랫폼,2024-09-01,0
TRAIN_1598,현장확인,341000000.0,60000,17.5,2.0,3.0,동향,2.0,1.0,불가능,,0,a15xR3G4V0,A플랫폼,2024-10-07,0
TRAIN_1599,현장확인,145000000.0,390000,35.4,3.0,5.0,북향,2.0,1.0,가능,,0,C41wx1K6U9,B플랫폼,2024-11-16,0
TRAIN_1600,현장확인,83500000.0,220000,29.98,7.0,8.0,남향,2.0,1.0,가능,,19,N45gM0M7R0,B플랫폼,2024-09-06,0
TRAIN_1601,서류확인,365500000.0,500000,17.5,7.0,14.0,남향,1.0,1.0,가능,104.0,8,z40LO7P9C9,F플랫폼,2024-11-05,0
TRAIN_1602,서류확인,404000000.0,560000,42.61,3.0,8.0,동향,2.0,1.0,가능,9.0,3,S06Ox3K4D9,A플랫폼,2024-09-03,0
TRAIN_1603,현장확인,9500000.0,150000,17.5,9.0,14.0,남향,1.0,1.0,가능,104.0,12,J07Zn4B0R7,C플랫폼,2024-09-08,0
TRAIN_1604,현장확인,79000000.0,470000,,2.0,3.0,남서향,2.0,1.0,불가능,1.0,0,l95dK3P5E2,C플랫폼,2024-10-21,0
TRAIN_1605,현장확인,189000000.0,250000,17.5,11.0,11.0,서향,1.0,1.0,가능,21.0,2,Y65Hw0Z3K0,A플랫폼,2024-09-18,0
TRAIN_1606,서류확인,120500000.0,160000,35.57,12.0,12.0,서향,2.0,1.0,가능,13.0,7,G52Iz8V2B9,A플랫폼,2024-09-07,0
TRAIN_1607,전화확인,338000000.0,610000,20.83,6.0,6.0,남서향,1.0,1.0,가능,34.0,2,G52Iz8V2B9,A플랫폼,2025-01-14,0
TRAIN_1608,서류확인,146500000.0,630000,37.44,,6.0,남향,2.0,1.0,불가능,,5,Q42YF3Y0I2,A플랫폼,2024-08-29,0
TRAIN_1609,현장확인,173000000.0,450000,22.38,3.0,4.0,북향,1.0,1.0,가능,16.0,2,G52Iz8V2B9,D플랫폼,2024-07-13,0
TRAIN_1610,전화확인,379500000.0,690000,29.89,4.0,6.0,남향,2.0,1.0,가능,8.0,16,x25Ws7X2V4,A플랫폼,2025-01-05,0
TRAIN_1611,서류확인,23000000.0,240000,,2.0,4.0,서향,2.0,1.0,불가능,,15,R51nD5V3T5,A플랫폼,2023-12-28,1
TRAIN_1612,현장확인,398500000.0,80000,,6.0,8.0,북서향,2.0,1.0,가능,5.0,14,S75yJ5K6D2,B플랫폼,2024-12-23,0
TRAIN_1613,현장확인,145500000.0,160000,19.83,2.0,3.0,동향,1.0,1.0,불가능,,9,a15xR3G4V0,A플랫폼,2024-06-15,1
TRAIN_1614,전화확인,139000000.0,120000,25.66,5.0,7.0,동향,1.0,1.0,불가능,36.0,12,G52Iz8V2B9,A플랫폼,2023-12-19,0
TRAIN_1615,현장확인,338500000.0,250000,27.5,5.0,8.0,동향,1.0,1.0,불가능,1.0,0,G52Iz8V2B9,A플랫폼,2024-11-11,0
TRAIN_1616,현장확인,148500000.0,100000,,3.0,4.0,북동향,2.0,1.0,가능,,0,v74Dp7J6W4,G플랫폼,2024-09-10,0
TRAIN_1617,현장확인,107500000.0,380000,22.44,3.0,5.0,동향,1.0,1.0,불가능,25.0,7,G52Iz8V2B9,D플랫폼,2024-05-08,0
TRAIN_1618,현장확인,119000000.0,500000,21.17,12.0,16.0,남향,1.0,1.0,불가능,41.0,0,G52Iz8V2B9,A플랫폼,2024-12-22,0
TRAIN_1619,현장확인,110000000.0,250000,23.14,2.0,4.0,동향,1.0,1.0,불가능,,0,U38lq5B5A8,A플랫폼,2024-12-25,0
TRAIN_1620,서류확인,160000000.0,180000,25.58,7.0,7.0,남동향,2.0,1.0,가능,1.0,12,s37cv8A6L4,A플랫폼,2024-10-06,0
TRAIN_1621,서류확인,32500000.0,150000,19.22,7.0,11.0,남향,1.0,1.0,가능,25.0,8,O55VW6U4R7,A플랫폼,2024-10-07,0
TRAIN_1622,전화확인,75000000.0,10000,24.92,7.0,7.0,동향,1.0,1.0,불가능,8.0,12,G52Iz8V2B9,B플랫폼,2024-08-15,0
TRAIN_1623,전화확인,10500000.0,210000,31.49,7.0,20.0,동향,1.0,1.0,불가능,37.0,10,G52Iz8V2B9,A플랫폼,2024-06-25,0
TRAIN_1624,현장확인,158000000.0,680000,34.71,3.0,9.0,남향,1.0,1.0,가능,18.0,9,J60uM1S7H0,G플랫폼,2024-09-25,0
TRAIN_1625,현장확인,356000000.0,260000,,5.0,6.0,북서향,2.0,1.0,가능,5.0,0,A18IU3D9M4,B플랫폼,2025-01-02,0
TRAIN_1626,현장확인,77500000.0,690000,,5.0,5.0,북향,2.0,1.0,불가능,,0,K86UF7I0P3,C플랫폼,2024-11-19,0
TRAIN_1627,현장확인,109500000.0,550000,26.3,4.0,5.0,남동향,2.0,2.0,가능,44.0,1,G52Iz8V2B9,I플랫폼,2023-10-28,0
TRAIN_1628,현장확인,13000000.0,480000,25.58,7.0,7.0,동향,2.0,1.0,가능,4.0,17,Z18up3D1C3,A플랫폼,2024-09-17,0
TRAIN_1629,현장확인,378000000.0,280000,19.8,2.0,3.0,남향,1.0,1.0,불가능,,0,k74XT0T1B8,D플랫폼,2024-09-17,0
TRAIN_1630,전화확인,347000000.0,700000,,5.0,7.0,남향,1.0,1.0,불가능,6.0,0,x73cN5B8I5,A플랫폼,2024-10-17,0
TRAIN_1631,현장확인,100000000.0,100000,,3.0,4.0,남향,2.0,1.0,불가능,,0,P88lE8L8Y1,A플랫폼,2024-06-09,1
TRAIN_1632,현장확인,334000000.0,20000,25.08,20.0,21.0,동향,1.0,1.0,가능,44.0,0,G52Iz8V2B9,A플랫폼,2024-10-27,0
TRAIN_1633,서류확인,29000000.0,590000,,4.0,5.0,남향,2.0,1.0,불가능,,0,Z68ZJ6F6L4,A플랫폼,2024-11-12,0
TRAIN_1634,현장확인,193500000.0,530000,39.12,6.0,9.0,남향,2.0,1.0,가능,38.0,20,W88DA3W2Q3,A플랫폼,2024-10-03,0
TRAIN_1635,현장확인,21000000.0,140000,17.5,8.0,11.0,남향,1.0,1.0,가능,33.0,14,G52Iz8V2B9,D플랫폼,2024-08-11,0
TRAIN_1636,현장확인,407500000.0,420000,35.1,2.0,6.0,서향,1.0,1.0,불가능,50.0,7,G52Iz8V2B9,D플랫폼,2023-11-19,0
TRAIN_1637,서류확인,166000000.0,240000,26.44,5.0,10.0,동향,2.0,1.0,가능,30.0,12,b28kw6L5Y4,A플랫폼,2024-10-09,0
TRAIN_1638,서류확인,111000000.0,380000,23.39,3.0,3.0,서향,1.0,1.0,불가능,17.0,2,G52Iz8V2B9,B플랫폼,2024-01-10,0
TRAIN_1639,서류확인,177000000.0,540000,,4.0,5.0,북향,1.0,1.0,불가능,,8,f95PR4G2S9,A플랫폼,2024-11-07,0
TRAIN_1640,서류확인,82500000.0,20000,29.34,7.0,18.0,동향,1.0,1.0,불가능,38.0,5,G52Iz8V2B9,F플랫폼,2024-12-04,0
TRAIN_1641,현장확인,125000000.0,100000,29.79,5.0,7.0,동향,2.0,1.0,가능,8.0,0,R20Vy9K9I8,C플랫폼,2024-09-05,0
TRAIN_1642,현장확인,395000000.0,550000,29.89,4.0,6.0,남동향,2.0,1.0,가능,15.0,4,r82ax9M3U3,B플랫폼,2024-07-17,0
TRAIN_1643,현장확인,149000000.0,500000,,2.0,3.0,북향,1.0,1.0,불가능,,0,W88hM2E2A9,C플랫폼,2024-11-08,0
TRAIN_1644,현장확인,403500000.0,660000,17.5,,20.0,서향,1.0,1.0,가능,99.0,9,u56qH5I5H8,B플랫폼,2024-03-12,1
TRAIN_1645,현장확인,192000000.0,750000,,2.0,3.0,남향,2.0,1.0,불가능,,0,o07ZC4L7V4,C플랫폼,2024-12-25,0
TRAIN_1646,서류확인,74500000.0,670000,17.5,16.0,16.0,남향,1.0,1.0,불가능,49.0,13,G52Iz8V2B9,G플랫폼,2024-11-25,0
TRAIN_1647,현장확인,347500000.0,500000,,7.0,9.0,동향,1.0,1.0,불가능,8.0,0,r74nn1Y4T7,B플랫폼,2024-06-24,1
TRAIN_1648,현장확인,129500000.0,610000,33.63,7.0,17.0,동향,1.0,1.0,가능,11.0,4,G52Iz8V2B9,C플랫폼,2024-08-18,0
TRAIN_1649,현장확인,155500000.0,330000,17.5,,11.0,북향,1.0,1.0,불가능,21.0,15,O55VW6U4R7,A플랫폼,2023-08-30,1
TRAIN_1650,서류확인,74000000.0,400000,32.84,2.0,2.0,남서향,1.0,1.0,불가능,32.0,8,G52Iz8V2B9,H플랫폼,2024-04-28,0
TRAIN_1651,현장확인,362500000.0,250000,17.5,11.0,14.0,남향,1.0,1.0,가능,48.0,14,Q42YF3Y0I2,A플랫폼,2024-12-30,0
TRAIN_1652,현장확인,400000000.0,280000,22.99,,21.0,동향,1.0,1.0,가능,166.0,7,u56qH5I5H8,B플랫폼,2024-07-03,0
TRAIN_1653,현장확인,122500000.0,150000,46.35,4.0,6.0,서향,2.0,1.0,불가능,26.0,12,r82ax9M3U3,B플랫폼,2024-03-10,0
TRAIN_1654,서류확인,15500000.0,110000,29.5,2.0,3.0,동향,2.0,1.0,가능,1.0,0,w14tG2G0E3,D플랫폼,2024-03-16,1
TRAIN_1655,현장확인,72000000.0,540000,30.98,6.0,6.0,동향,2.0,1.0,가능,1.0,9,t99Gc7Y0G0,A플랫폼,2024-10-23,0
TRAIN_1656,서류확인,22000000.0,100000,17.86,3.0,6.0,동향,1.0,1.0,가능,7.0,1,s11Rw6E5E2,A플랫폼,2024-10-05,0
TRAIN_1657,서류확인,144500000.0,560000,27.0,1.0,17.0,서향,1.0,1.0,가능,24.0,2,G52Iz8V2B9,B플랫폼,2023-10-26,0
TRAIN_1658,전화확인,91500000.0,400000,33.05,,3.0,남동향,2.0,1.0,불가능,,0,G56AC9J0D6,A플랫폼,2024-10-04,0
TRAIN_1659,현장확인,144000000.0,670000,32.0,15.0,19.0,동향,1.0,1.0,불가능,16.0,0,G52Iz8V2B9,E플랫폼,2023-10-11,0
TRAIN_1660,현장확인,12500000.0,750000,36.02,12.0,18.0,동향,1.0,1.0,불가능,49.0,4,G52Iz8V2B9,B플랫폼,2023-09-07,0
TRAIN_1661,현장확인,366500000.0,80000,25.38,14.0,21.0,남향,1.0,1.0,불가능,16.0,11,G52Iz8V2B9,D플랫폼,2024-08-25,0
TRAIN_1662,현장확인,6000000.0,290000,18.88,2.0,2.0,남서향,2.0,2.0,가능,44.0,2,G52Iz8V2B9,A플랫폼,2024-07-12,0
TRAIN_1663,현장확인,364000000.0,270000,,2.0,3.0,남향,2.0,1.0,불가능,,0,z81HE4G4N5,E플랫폼,2024-11-22,0
TRAIN_1664,서류확인,367500000.0,90000,,,,북향,,,불가능,,14,K48zc2G4K8,D플랫폼,2024-03-28,1
TRAIN_1665,전화확인,90000000.0,330000,,4.0,8.0,북동향,1.0,1.0,가능,4.0,9,v74Dp7J6W4,G플랫폼,2025-01-12,0
TRAIN_1666,서류확인,31000000.0,500000,20.92,4.0,11.0,동향,1.0,1.0,불가능,22.0,10,G52Iz8V2B9,A플랫폼,2023-11-13,0
TRAIN_1667,현장확인,181500000.0,540000,,2.0,3.0,남향,2.0,1.0,불가능,,2,s11Rw6E5E2,A플랫폼,2024-11-16,0
TRAIN_1668,현장확인,10000000.0,100000,27.63,3.0,6.0,동향,2.0,1.0,가능,7.0,9,x25Ws7X2V4,A플랫폼,2024-10-04,0
TRAIN_1669,현장확인,345500000.0,340000,26.25,3.0,7.0,동향,1.0,1.0,가능,6.0,7,S69fV9Z3J7,C플랫폼,2024-09-18,0
TRAIN_1670,현장확인,152500000.0,430000,33.05,2.0,3.0,동향,2.0,1.0,불가능,,0,Q65VU2R1S3,A플랫폼,2024-10-07,0
TRAIN_1671,현장확인,8500000.0,310000,26.44,5.0,6.0,남향,1.0,1.0,불가능,,0,o30ws9C6F7,A플랫폼,2024-10-15,0
TRAIN_1672,현장확인,134000000.0,50000,18.21,7.0,8.0,서향,1.0,1.0,불가능,16.0,10,G52Iz8V2B9,E플랫폼,2024-05-30,0
TRAIN_1673,전화확인,120000000.0,460000,,,5.0,남향,2.0,1.0,가능,5.0,5,w85cb3W8U9,A플랫폼,2024-09-24,0
TRAIN_1674,현장확인,25500000.0,540000,,6.0,7.0,서향,1.0,1.0,불가능,,0,S00TK4T8K2,C플랫폼,2024-08-18,0
TRAIN_1675,현장확인,12500000.0,550000,,4.0,9.0,남향,1.0,1.0,불가능,,14,X95Bu4S5H2,D플랫폼,2024-08-29,1
TRAIN_1676,현장확인,327500000.0,620000,20.82,3.0,5.0,남서향,1.0,1.0,불가능,31.0,12,G52Iz8V2B9,G플랫폼,2023-11-09,0
TRAIN_1677,현장확인,346000000.0,650000,,3.0,5.0,동향,1.0,1.0,가능,4.0,15,S30er7F3P4,E플랫폼,2024-09-08,0
TRAIN_1678,현장확인,81000000.0,630000,17.5,9.0,10.0,동향,1.0,1.0,가능,16.0,14,G52Iz8V2B9,A플랫폼,2023-09-29,0
TRAIN_1679,서류확인,90000000.0,450000,19.83,2.0,6.0,서향,1.0,1.0,불가능,2.0,0,O55VW6U4R7,A플랫폼,2025-01-11,0
TRAIN_1680,현장확인,82000000.0,390000,17.5,8.0,17.0,남서향,1.0,1.0,불가능,12.0,15,G52Iz8V2B9,C플랫폼,2025-02-22,0
TRAIN_1681,현장확인,114000000.0,80000,17.5,5.0,7.0,동향,1.0,1.0,불가능,5.0,0,S14na8Q8K2,A플랫폼,2024-10-17,0
TRAIN_1682,현장확인,327500000.0,260000,36.06,8.0,11.0,남향,1.0,1.0,가능,6.0,11,G52Iz8V2B9,A플랫폼,2024-02-15,0
TRAIN_1683,현장확인,122500000.0,360000,38.56,2.0,2.0,동향,1.0,1.0,가능,33.0,0,G52Iz8V2B9,A플랫폼,2024-12-01,0
TRAIN_1684,현장확인,343000000.0,190000,39.73,8.0,8.0,서향,2.0,1.0,가능,7.0,7,G71dR3J6C2,K플랫폼,2024-12-18,0
TRAIN_1685,현장확인,177000000.0,530000,,5.0,6.0,남향,2.0,1.0,가능,1.0,11,i07Ja2R7A8,A플랫폼,2024-10-18,0
TRAIN_1686,전화확인,347500000.0,730000,33.05,,6.0,남동향,1.0,1.0,가능,1.0,5,G56AC9J0D6,A플랫폼,2024-08-15,1
TRAIN_1687,서류확인,136500000.0,250000,,3.0,5.0,남향,1.0,1.0,가능,4.0,8,L25uD9A1R8,A플랫폼,2024-10-15,0
TRAIN_1688,현장확인,176500000.0,590000,25.56,7.0,10.0,남동향,2.0,1.0,가능,32.0,1,W02qh9Z4E0,E플랫폼,2024-10-07,0
TRAIN_1689,서류확인,171500000.0,490000,29.98,7.0,8.0,남향,2.0,1.0,가능,,12,f28iD1U4F3,B플랫폼,2025-01-07,0
TRAIN_1690,전화확인,32500000.0,710000,24.01,9.0,10.0,남동향,2.0,1.0,가능,8.0,13,n74bA7B3O7,G플랫폼,2025-01-07,0
TRAIN_1691,현장확인,150500000.0,680000,,5.0,7.0,동향,1.0,1.0,불가능,,0,X95Bu4S5H2,A플랫폼,2024-09-19,0
TRAIN_1692,현장확인,113000000.0,100000,,3.0,4.0,동향,2.0,1.0,가능,4.0,9,Y66qe5V3I9,A플랫폼,2024-12-04,0
TRAIN_1693,현장확인,184500000.0,440000,,,8.0,남서향,2.0,1.0,가능,11.0,14,B14iW9I2Y0,D플랫폼,2024-09-30,0
TRAIN_1694,전화확인,66000000.0,530000,25.68,5.0,7.0,남동향,2.0,1.0,가능,21.0,7,u92NN7A1E5,A플랫폼,2024-09-23,0
TRAIN_1695,현장확인,382000000.0,130000,24.5,3.0,5.0,남동향,2.0,1.0,가능,5.0,10,U23Rp8G8B9,D플랫폼,2024-10-13,0
TRAIN_1696,현장확인,345500000.0,140000,,5.0,5.0,동향,1.0,1.0,불가능,,12,K86UF7I0P3,C플랫폼,2024-12-22,0
TRAIN_1697,현장확인,69500000.0,650000,27.58,2.0,5.0,동향,1.0,1.0,가능,16.0,8,G52Iz8V2B9,A플랫폼,2024-07-06,0
TRAIN_1698,현장확인,144500000.0,280000,23.14,6.0,8.0,남향,1.0,1.0,가능,6.0,2,Z68ZJ6F6L4,A플랫폼,2024-09-18,0
TRAIN_1699,전화확인,140500000.0,530000,,2.0,5.0,북서향,1.0,1.0,불가능,,0,Z86Th6S3K5,D플랫폼,2024-10-25,0
TRAIN_1700,현장확인,162000000.0,270000,19.65,1.0,2.0,서향,1.0,1.0,가능,9.0,16,G52Iz8V2B9,A플랫폼,2023-10-20,0
TRAIN_1701,현장확인,95000000.0,240000,17.5,6.0,8.0,동향,1.0,1.0,불가능,1.0,3,V19Zw6E4O7,A플랫폼,2024-05-10,0
TRAIN_1702,현장확인,95000000.0,490000,29.75,,6.0,남향,2.0,1.0,가능,4.0,6,j79Xs5I3K0,A플랫폼,2024-10-18,0
TRAIN_1703,현장확인,169000000.0,730000,,4.0,6.0,남향,1.0,1.0,불가능,,0,G71dR3J6C2,K플랫폼,2024-10-15,0
TRAIN_1704,전화확인,384500000.0,720000,20.21,2.0,11.0,동향,2.0,2.0,불가능,43.0,0,G52Iz8V2B9,A플랫폼,2023-10-25,0
TRAIN_1705,현장확인,104000000.0,240000,34.99,2.0,2.0,남향,1.0,1.0,가능,23.0,9,G52Iz8V2B9,B플랫폼,2024-08-19,0
TRAIN_1706,전화확인,190500000.0,590000,,4.0,6.0,동향,1.0,1.0,불가능,,4,e06Bg9W8S5,D플랫폼,2024-08-11,0
TRAIN_1707,현장확인,14000000.0,420000,30.71,7.0,7.0,동향,2.0,1.0,가능,4.0,10,Y65Hw0Z3K0,A플랫폼,2024-06-17,1
TRAIN_1708,현장확인,11500000.0,460000,29.92,4.0,7.0,동향,2.0,1.0,가능,1.0,0,j90UQ8N6M3,B플랫폼,2024-07-15,1
TRAIN_1709,현장확인,379500000.0,550000,17.5,1.0,6.0,북서향,2.0,2.0,가능,30.0,5,G52Iz8V2B9,B플랫폼,2024-10-06,0
TRAIN_1710,현장확인,105000000.0,260000,,5.0,8.0,북동향,1.0,1.0,가능,6.0,3,D30QB7N3P2,A플랫폼,2024-08-26,0
TRAIN_1711,서류확인,144000000.0,630000,,8.0,8.0,서향,1.0,1.0,불가능,7.0,15,l95dK3P5E2,C플랫폼,2023-11-07,1
TRAIN_1712,현장확인,355000000.0,220000,17.5,11.0,13.0,남향,1.0,1.0,불가능,,3,o30ws9C6F7,A플랫폼,2024-09-30,0
TRAIN_1713,전화확인,328000000.0,530000,25.42,2.0,3.0,남향,2.0,1.0,불가능,,0,Q42YF3Y0I2,A플랫폼,2024-09-15,0
TRAIN_1714,현장확인,171000000.0,150000,18.63,4.0,17.0,동향,1.0,1.0,불가능,36.0,0,G52Iz8V2B9,B플랫폼,2023-10-23,0
TRAIN_1715,현장확인,26000000.0,390000,21.2,4.0,4.0,남향,1.0,1.0,불가능,4.0,7,G52Iz8V2B9,A플랫폼,2024-03-26,0
TRAIN_1716,전화확인,103500000.0,410000,,5.0,7.0,동향,1.0,1.0,불가능,2.0,8,t99Gc7Y0G0,A플랫폼,2025-01-11,0
TRAIN_1717,현장확인,383500000.0,350000,,2.0,4.0,남서향,1.0,1.0,불가능,1.0,0,U23Rp8G8B9,C플랫폼,2024-09-18,0
TRAIN_1718,현장확인,17500000.0,600000,44.5,3.0,4.0,남향,2.0,1.0,가능,4.0,0,u84Ix5E8C2,I플랫폼,2024-09-25,0
TRAIN_1719,현장확인,177500000.0,570000,31.27,10.0,21.0,북향,1.0,1.0,가능,35.0,0,G52Iz8V2B9,A플랫폼,2024-08-05,0
TRAIN_1720,현장확인,329500000.0,370000,28.55,2.0,3.0,서향,2.0,1.0,불가능,,3,T86RB7R1M3,A플랫폼,2024-10-14,0
